date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2020-03-25,USA-39087,Lawrence,Ohio,1,0.14,0.24,0,0.0,0.0
2020-03-25,USA-39085,Lake,Ohio,3,1.71,0.74,0,0.0,0.0
2020-03-25,USA-39083,Knox,Ohio,1,0.29,0.46,0,0.0,0.0
2020-03-25,USA-39077,Huron,Ohio,0,0.14,0.25,0,0.0,0.0
2020-03-25,USA-39071,Highland,Ohio,0,0.14,0.33,0,0.0,0.0
2020-03-25,USA-39063,Hancock,Ohio,0,0.14,0.19,0,0.0,0.0
2020-03-25,USA-39061,Hamilton,Ohio,10,6.86,0.84,0,0.0,0.0
2020-03-25,USA-39057,Greene,Ohio,0,0.43,0.25,0,0.0,0.0
2020-03-25,USA-39055,Geauga,Ohio,-1,0.67,0.71,0,0.0,0.0
2020-03-25,USA-39053,Gallia,Ohio,0,0.14,0.48,0,0.14,0.48
2020-03-25,USA-39049,Franklin,Ohio,13,11.57,0.88,0,0.29,0.02
2020-03-25,USA-39047,Fayette,Ohio,1,0.14,0.5,0,0.0,0.0
2020-03-25,USA-39045,Fairfield,Ohio,3,0.71,0.45,0,0.0,0.0
2020-03-25,USA-39043,Erie,Ohio,1,0.29,0.38,0,0.14,0.19
2020-03-25,USA-39041,Delaware,Ohio,1,1.57,0.75,0,0.0,0.0
2020-03-25,USA-39039,Defiance,Ohio,0,0.29,0.75,0,0.0,0.0
2020-03-25,USA-39037,Darke,Ohio,0,0.0,0.0,0,0.0,0.0
2020-03-25,USA-39035,Cuyahoga,Ohio,39,24.0,1.94,0,0.29,0.02
2020-03-25,USA-39033,Crawford,Ohio,0,0.14,0.34,0,0.0,0.0
2020-03-25,USA-39031,Coshocton,Ohio,1,0.29,0.78,0,0.0,0.0
2020-03-25,USA-39029,Columbiana,Ohio,1,0.57,0.56,0,0.0,0.0
2020-03-25,USA-39027,Clinton,Ohio,1,0.29,0.68,0,0.0,0.0
2020-03-25,USA-39025,Clermont,Ohio,0,0.71,0.35,0,0.0,0.0
2020-03-25,USA-39023,Clark,Ohio,0,0.14,0.11,0,0.0,0.0
2020-03-25,USA-39021,Champaign,Ohio,0,0.14,0.37,0,0.0,0.0
2020-03-25,USA-39019,Carroll,Ohio,0,0.43,1.59,0,0.0,0.0
2020-03-25,USA-39017,Butler,Ohio,0,1.43,0.37,0,0.0,0.0
2020-03-25,USA-39013,Belmont,Ohio,1,0.14,0.21,0,0.0,0.0
2020-03-25,USA-39007,Ashtabula,Ohio,0,0.43,0.44,0,0.0,0.0
2020-03-25,USA-39005,Ashland,Ohio,0,0.0,0.0,0,0.0,0.0
2020-03-26,USA-39175,Wyandot,Ohio,1,0.14,0.66,0,0.0,0.0
2020-03-26,USA-39173,Wood,Ohio,3,0.86,0.66,0,0.0,0.0
2020-03-26,USA-39169,Wayne,Ohio,1,0.29,0.25,0,0.0,0.0
2020-03-26,USA-39167,Washington,Ohio,0,0.14,0.24,0,0.0,0.0
2020-03-26,USA-39165,Warren,Ohio,2,1.43,0.61,0,0.0,0.0
2020-03-26,USA-39159,Union,Ohio,0,0.43,0.73,0,0.0,0.0
2020-03-26,USA-39157,Tuscarawas,Ohio,0,0.29,0.31,0,0.0,0.0
2020-03-26,USA-39155,Trumbull,Ohio,3,1.43,0.72,1,0.14,0.07
2020-03-26,USA-39153,Summit,Ohio,7,6.29,1.16,0,0.0,0.0
2020-03-26,USA-39151,Stark,Ohio,3,1.57,0.42,0,0.29,0.08
2020-03-26,USA-39147,Seneca,Ohio,0,0.14,0.26,0,0.0,0.0
2020-03-26,USA-39143,Sandusky,Ohio,0,0.14,0.24,0,0.0,0.0
2020-03-26,USA-39139,Richland,Ohio,0,0.43,0.35,0,0.0,0.0
2020-03-26,USA-39133,Portage,Ohio,4,1.14,0.7,0,0.0,0.0
2020-03-26,USA-39129,Pickaway,Ohio,1,0.29,0.49,0,0.0,0.0
2020-03-26,USA-39119,Muskingum,Ohio,1,0.14,0.17,0,0.0,0.0
2020-03-26,USA-39113,Montgomery,Ohio,0,1.86,0.35,0,0.0,0.0
2020-03-26,USA-39109,Miami,Ohio,1,2.71,2.54,1,0.29,0.27
2020-03-26,USA-39107,Mercer,Ohio,0,0.14,0.35,0,0.0,0.0
2020-03-26,USA-39103,Medina,Ohio,2,2.71,1.51,0,0.0,0.0
2020-03-26,USA-39101,Marion,Ohio,0,0.57,0.88,0,0.0,0.0
2020-03-26,USA-39099,Mahoning,Ohio,9,6.57,2.87,1,0.14,0.06
2020-03-26,USA-39097,Madison,Ohio,1,0.43,0.96,0,0.0,0.0
2020-03-26,USA-39095,Lucas,Ohio,12,4.86,1.13,0,0.29,0.07
2020-03-26,USA-39093,Lorain,Ohio,7,5.43,1.75,0,0.0,0.0
2020-03-26,USA-39091,Logan,Ohio,0,0.29,0.63,0,0.0,0.0
2020-03-26,USA-39089,Licking,Ohio,0,0.71,0.4,0,0.0,0.0
2020-03-26,USA-39087,Lawrence,Ohio,0,0.14,0.24,0,0.0,0.0
2020-03-26,USA-39085,Lake,Ohio,5,2.43,1.06,0,0.0,0.0
2020-03-26,USA-39083,Knox,Ohio,0,0.29,0.46,0,0.0,0.0
2020-03-26,USA-39081,Jefferson,Ohio,1,0.14,0.22,0,0.0,0.0
2020-03-26,USA-39077,Huron,Ohio,1,0.29,0.49,0,0.0,0.0
2020-03-26,USA-39071,Highland,Ohio,0,0.14,0.33,0,0.0,0.0
2020-03-26,USA-39063,Hancock,Ohio,1,0.29,0.38,0,0.0,0.0
2020-03-26,USA-39061,Hamilton,Ohio,5,7.29,0.89,0,0.0,0.0
2020-03-26,USA-39057,Greene,Ohio,0,0.43,0.25,0,0.0,0.0
2020-03-26,USA-39055,Geauga,Ohio,3,1.17,1.25,0,0.0,0.0
2020-03-26,USA-39053,Gallia,Ohio,0,0.14,0.48,0,0.14,0.48
2020-03-26,USA-39049,Franklin,Ohio,21,14.14,1.07,0,0.29,0.02
2020-03-26,USA-39047,Fayette,Ohio,0,0.14,0.5,0,0.0,0.0
2020-03-26,USA-39045,Fairfield,Ohio,1,0.86,0.54,0,0.0,0.0
2020-03-26,USA-39043,Erie,Ohio,1,0.43,0.58,0,0.14,0.19
2020-03-26,USA-39041,Delaware,Ohio,3,1.86,0.89,0,0.0,0.0
2020-03-26,USA-39039,Defiance,Ohio,0,0.29,0.75,0,0.0,0.0
2020-03-26,USA-39037,Darke,Ohio,0,0.0,0.0,0,0.0,0.0
2020-03-26,USA-39035,Cuyahoga,Ohio,53,29.43,2.38,0,0.29,0.02
2020-03-26,USA-39033,Crawford,Ohio,0,0.14,0.34,0,0.0,0.0
2020-03-26,USA-39031,Coshocton,Ohio,0,0.29,0.78,0,0.0,0.0
2020-03-26,USA-39029,Columbiana,Ohio,1,0.71,0.7,1,0.14,0.14
2020-03-26,USA-39027,Clinton,Ohio,0,0.29,0.68,0,0.0,0.0
2020-03-26,USA-39025,Clermont,Ohio,1,0.86,0.42,0,0.0,0.0
2020-03-26,USA-39023,Clark,Ohio,0,0.14,0.11,0,0.0,0.0
2020-03-26,USA-39021,Champaign,Ohio,1,0.29,0.73,0,0.0,0.0
2020-03-26,USA-39019,Carroll,Ohio,0,0.43,1.59,0,0.0,0.0
2020-03-26,USA-39017,Butler,Ohio,3,1.86,0.48,0,0.0,0.0
2020-03-26,USA-39013,Belmont,Ohio,0,0.14,0.21,0,0.0,0.0
2020-03-26,USA-39009,Athens,Ohio,1,0.14,0.22,0,0.0,0.0
2020-03-26,USA-39007,Ashtabula,Ohio,0,0.43,0.44,0,0.0,0.0
2020-03-26,USA-39005,Ashland,Ohio,0,0.0,0.0,0,0.0,0.0
2020-03-27,USA-39175,Wyandot,Ohio,0,0.14,0.66,0,0.0,0.0
2020-03-27,USA-39173,Wood,Ohio,3,1.29,0.98,0,0.0,0.0
2020-03-27,USA-39169,Wayne,Ohio,1,0.43,0.37,0,0.0,0.0
2020-03-27,USA-39167,Washington,Ohio,1,0.29,0.48,0,0.0,0.0
2020-03-27,USA-39165,Warren,Ohio,1,1.29,0.55,0,0.0,0.0
2020-03-27,USA-39159,Union,Ohio,0,0.29,0.48,0,0.0,0.0
2020-03-27,USA-39157,Tuscarawas,Ohio,0,0.29,0.31,0,0.0,0.0
2020-03-27,USA-39155,Trumbull,Ohio,5,2.0,1.01,0,0.14,0.07
2020-03-27,USA-39153,Summit,Ohio,15,7.86,1.45,3,0.43,0.08
2020-03-27,USA-39151,Stark,Ohio,6,2.29,0.62,0,0.29,0.08
2020-03-27,USA-39149,Shelby,Ohio,1,0.14,0.29,0,0.0,0.0
2020-03-27,USA-39147,Seneca,Ohio,1,0.29,0.52,0,0.0,0.0
2020-03-27,USA-39143,Sandusky,Ohio,0,0.14,0.24,0,0.0,0.0
2020-03-27,USA-39139,Richland,Ohio,0,0.43,0.35,0,0.0,0.0
2020-03-27,USA-39133,Portage,Ohio,5,1.86,1.14,0,0.0,0.0
2020-03-27,USA-39129,Pickaway,Ohio,0,0.29,0.49,0,0.0,0.0
2020-03-27,USA-39119,Muskingum,Ohio,1,0.29,0.33,0,0.0,0.0
2020-03-27,USA-39113,Montgomery,Ohio,5,2.57,0.48,0,0.0,0.0
2020-03-27,USA-39109,Miami,Ohio,12,4.43,4.14,2,0.57,0.53
2020-03-27,USA-39107,Mercer,Ohio,1,0.29,0.69,0,0.0,0.0
2020-03-27,USA-39103,Medina,Ohio,8,3.86,2.15,0,0.0,0.0
2020-03-27,USA-39101,Marion,Ohio,1,0.57,0.88,0,0.0,0.0
2020-03-27,USA-39099,Mahoning,Ohio,17,8.71,3.81,1,0.29,0.12
2020-03-27,USA-39097,Madison,Ohio,1,0.57,1.28,0,0.0,0.0
2020-03-27,USA-39095,Lucas,Ohio,15,6.86,1.6,0,0.14,0.03
2020-03-27,USA-39093,Lorain,Ohio,12,6.57,2.12,0,0.0,0.0
2020-03-27,USA-39091,Logan,Ohio,0,0.29,0.63,0,0.0,0.0
2020-03-27,USA-39089,Licking,Ohio,5,1.43,0.81,0,0.0,0.0
2020-03-27,USA-39087,Lawrence,Ohio,0,0.14,0.24,0,0.0,0.0
2020-03-27,USA-39085,Lake,Ohio,8,3.43,1.49,1,0.14,0.06
2020-03-27,USA-39083,Knox,Ohio,0,0.29,0.46,0,0.0,0.0
2020-03-27,USA-39081,Jefferson,Ohio,0,0.14,0.22,0,0.0,0.0
2020-03-27,USA-39077,Huron,Ohio,0,0.29,0.49,0,0.0,0.0
2020-03-27,USA-39071,Highland,Ohio,0,0.14,0.33,0,0.0,0.0
2020-03-27,USA-39063,Hancock,Ohio,0,0.29,0.38,0,0.0,0.0
2020-03-27,USA-39061,Hamilton,Ohio,10,8.0,0.98,0,0.0,0.0
2020-03-27,USA-39057,Greene,Ohio,0,0.43,0.25,0,0.0,0.0
2020-03-27,USA-39055,Geauga,Ohio,3,1.67,1.78,0,0.0,0.0
2020-03-27,USA-39053,Gallia,Ohio,0,0.14,0.48,0,0.14,0.48
2020-03-27,USA-39051,Fulton,Ohio,2,0.29,0.68,0,0.0,0.0
2020-03-27,USA-39049,Franklin,Ohio,43,19.71,1.5,0,0.29,0.02
2020-03-27,USA-39047,Fayette,Ohio,0,0.14,0.5,0,0.0,0.0
2020-03-27,USA-39045,Fairfield,Ohio,2,1.14,0.73,0,0.0,0.0
2020-03-27,USA-39043,Erie,Ohio,0,0.43,0.58,0,0.14,0.19
2020-03-27,USA-39041,Delaware,Ohio,7,2.86,1.37,0,0.0,0.0
2020-03-27,USA-39039,Defiance,Ohio,3,0.71,1.88,0,0.0,0.0
2020-03-27,USA-39037,Darke,Ohio,0,0.0,0.0,0,0.0,0.0
2020-03-27,USA-39035,Cuyahoga,Ohio,71,37.29,3.02,0,0.29,0.02
2020-03-27,USA-39033,Crawford,Ohio,0,0.14,0.34,0,0.0,0.0
2020-03-27,USA-39031,Coshocton,Ohio,0,0.29,0.78,0,0.0,0.0
2020-03-27,USA-39029,Columbiana,Ohio,2,0.86,0.84,0,0.14,0.14
2020-03-27,USA-39027,Clinton,Ohio,0,0.29,0.68,0,0.0,0.0
2020-03-27,USA-39025,Clermont,Ohio,0,0.86,0.42,0,0.0,0.0
2020-03-27,USA-39023,Clark,Ohio,0,0.14,0.11,0,0.0,0.0
2020-03-27,USA-39021,Champaign,Ohio,0,0.29,0.73,0,0.0,0.0
2020-03-27,USA-39019,Carroll,Ohio,0,0.43,1.59,0,0.0,0.0
2020-03-27,USA-39017,Butler,Ohio,2,1.57,0.41,0,0.0,0.0
2020-03-27,USA-39013,Belmont,Ohio,3,0.57,0.85,0,0.0,0.0
2020-03-27,USA-39009,Athens,Ohio,0,0.14,0.22,0,0.0,0.0
2020-03-27,USA-39007,Ashtabula,Ohio,2,0.57,0.59,0,0.0,0.0
2020-03-27,USA-39005,Ashland,Ohio,2,0.29,0.53,0,0.0,0.0
2020-03-28,USA-39175,Wyandot,Ohio,0,0.14,0.66,0,0.0,0.0
2020-03-28,USA-39173,Wood,Ohio,1,1.43,1.09,0,0.0,0.0
2020-03-28,USA-39169,Wayne,Ohio,1,0.57,0.49,0,0.0,0.0
2020-03-28,USA-39167,Washington,Ohio,0,0.29,0.48,0,0.0,0.0
2020-03-28,USA-39165,Warren,Ohio,5,2.0,0.85,0,0.0,0.0
2020-03-28,USA-39161,Van Wert,Ohio,1,0.14,0.51,0,0.0,0.0
2020-03-28,USA-39159,Union,Ohio,0,0.29,0.48,0,0.0,0.0
2020-03-28,USA-39157,Tuscarawas,Ohio,2,0.57,0.62,0,0.0,0.0
2020-03-28,USA-39155,Trumbull,Ohio,10,3.43,1.73,1,0.29,0.14
2020-03-28,USA-39153,Summit,Ohio,14,9.14,1.69,1,0.57,0.11
2020-03-28,USA-39151,Stark,Ohio,3,2.43,0.66,0,0.29,0.08
2020-03-28,USA-39149,Shelby,Ohio,2,0.43,0.88,0,0.0,0.0
2020-03-28,USA-39147,Seneca,Ohio,-1,0.33,0.6,0,0.0,0.0
2020-03-28,USA-39143,Sandusky,Ohio,1,0.29,0.49,0,0.0,0.0
2020-03-28,USA-39139,Richland,Ohio,1,0.57,0.47,0,0.0,0.0
2020-03-28,USA-39133,Portage,Ohio,6,2.71,1.67,0,0.0,0.0
2020-03-28,USA-39131,Pike,Ohio,1,0.14,0.51,0,0.0,0.0
2020-03-28,USA-39129,Pickaway,Ohio,2,0.57,0.98,0,0.0,0.0
2020-03-28,USA-39123,Ottawa,Ohio,1,0.14,0.35,0,0.0,0.0
2020-03-28,USA-39119,Muskingum,Ohio,0,0.29,0.33,0,0.0,0.0
2020-03-28,USA-39113,Montgomery,Ohio,1,2.71,0.51,0,0.0,0.0
2020-03-28,USA-39109,Miami,Ohio,6,3.86,3.61,0,0.57,0.53
2020-03-28,USA-39107,Mercer,Ohio,0,0.29,0.69,0,0.0,0.0
2020-03-28,USA-39103,Medina,Ohio,5,4.0,2.23,0,0.0,0.0
2020-03-28,USA-39101,Marion,Ohio,0,0.57,0.88,0,0.0,0.0
2020-03-28,USA-39099,Mahoning,Ohio,12,9.43,4.12,0,0.29,0.12
2020-03-28,USA-39097,Madison,Ohio,0,0.57,1.28,0,0.0,0.0
2020-03-28,USA-39095,Lucas,Ohio,17,9.0,2.1,0,0.14,0.03
2020-03-28,USA-39093,Lorain,Ohio,9,7.29,2.35,0,0.0,0.0
2020-03-28,USA-39091,Logan,Ohio,1,0.43,0.94,0,0.0,0.0
2020-03-28,USA-39089,Licking,Ohio,4,1.86,1.05,0,0.0,0.0
2020-03-28,USA-39087,Lawrence,Ohio,0,0.14,0.24,0,0.0,0.0
2020-03-28,USA-39085,Lake,Ohio,3,3.71,1.61,0,0.14,0.06
2020-03-28,USA-39083,Knox,Ohio,0,0.29,0.46,0,0.0,0.0
2020-03-28,USA-39081,Jefferson,Ohio,4,0.71,1.09,0,0.0,0.0
2020-03-28,USA-39077,Huron,Ohio,0,0.29,0.49,0,0.0,0.0
2020-03-28,USA-39071,Highland,Ohio,0,0.14,0.33,0,0.0,0.0
2020-03-28,USA-39063,Hancock,Ohio,1,0.43,0.57,0,0.0,0.0
2020-03-28,USA-39061,Hamilton,Ohio,8,9.0,1.1,0,0.0,0.0
2020-03-28,USA-39057,Greene,Ohio,0,0.43,0.25,0,0.0,0.0
2020-03-28,USA-39055,Geauga,Ohio,4,2.33,2.49,0,0.0,0.0
2020-03-28,USA-39053,Gallia,Ohio,0,0.14,0.48,0,0.14,0.48
2020-03-28,USA-39051,Fulton,Ohio,0,0.29,0.68,0,0.0,0.0
2020-03-28,USA-39049,Franklin,Ohio,70,28.71,2.18,0,0.29,0.02
2020-03-28,USA-39047,Fayette,Ohio,0,0.14,0.5,0,0.0,0.0
2020-03-28,USA-39045,Fairfield,Ohio,6,2.0,1.27,0,0.0,0.0
2020-03-28,USA-39043,Erie,Ohio,2,0.57,0.77,0,0.0,0.0
2020-03-28,USA-39041,Delaware,Ohio,4,3.14,1.5,0,0.0,0.0
2020-03-28,USA-39039,Defiance,Ohio,0,0.43,1.13,0,0.0,0.0
2020-03-28,USA-39037,Darke,Ohio,0,0.0,0.0,0,0.0,0.0
2020-03-28,USA-39035,Cuyahoga,Ohio,40,39.71,3.22,1,0.29,0.02
2020-03-28,USA-39033,Crawford,Ohio,1,0.29,0.69,0,0.0,0.0
2020-03-28,USA-39031,Coshocton,Ohio,0,0.29,0.78,0,0.0,0.0
2020-03-28,USA-39029,Columbiana,Ohio,2,1.14,1.12,0,0.14,0.14
2020-03-28,USA-39027,Clinton,Ohio,1,0.43,1.02,0,0.0,0.0
2020-03-28,USA-39025,Clermont,Ohio,2,0.86,0.42,0,0.0,0.0
2020-03-28,USA-39023,Clark,Ohio,0,0.14,0.11,0,0.0,0.0
2020-03-28,USA-39021,Champaign,Ohio,0,0.29,0.73,0,0.0,0.0
2020-03-28,USA-39019,Carroll,Ohio,1,0.57,2.12,0,0.0,0.0
2020-03-28,USA-39017,Butler,Ohio,2,1.29,0.34,0,0.0,0.0
2020-03-28,USA-39013,Belmont,Ohio,2,0.86,1.28,0,0.0,0.0
2020-03-28,USA-39011,Auglaize,Ohio,1,0.14,0.31,0,0.0,0.0
2020-03-28,USA-39009,Athens,Ohio,1,0.29,0.44,0,0.0,0.0
2020-03-28,USA-39007,Ashtabula,Ohio,1,0.71,0.73,0,0.0,0.0
2020-03-28,USA-39005,Ashland,Ohio,-1,0.33,0.62,0,0.0,0.0
2020-03-28,USA-39003,Allen,Ohio,2,0.29,0.28,0,0.0,0.0
2020-03-29,USA-39175,Wyandot,Ohio,0,0.14,0.66,0,0.0,0.0
2020-03-29,USA-39173,Wood,Ohio,2,1.57,1.2,0,0.0,0.0
2020-03-29,USA-39169,Wayne,Ohio,0,0.57,0.49,0,0.0,0.0
2020-03-29,USA-39167,Washington,Ohio,1,0.43,0.72,0,0.0,0.0
2020-03-29,USA-39165,Warren,Ohio,4,2.43,1.04,0,0.0,0.0
2020-03-29,USA-39161,Van Wert,Ohio,0,0.14,0.51,0,0.0,0.0
2020-03-29,USA-39159,Union,Ohio,0,0.29,0.48,0,0.0,0.0
2020-03-29,USA-39157,Tuscarawas,Ohio,0,0.43,0.47,0,0.0,0.0
2020-03-29,USA-39155,Trumbull,Ohio,9,4.71,2.38,0,0.29,0.14
2020-03-29,USA-39153,Summit,Ohio,20,10.86,2.01,1,0.71,0.13
2020-03-29,USA-39151,Stark,Ohio,4,2.71,0.73,0,0.29,0.08
2020-03-29,USA-39149,Shelby,Ohio,0,0.43,0.88,0,0.0,0.0
2020-03-29,USA-39147,Seneca,Ohio,1,0.5,0.91,0,0.0,0.0
2020-03-29,USA-39143,Sandusky,Ohio,1,0.43,0.73,0,0.0,0.0
2020-03-29,USA-39139,Richland,Ohio,0,0.57,0.47,0,0.0,0.0
2020-03-29,USA-39133,Portage,Ohio,8,3.71,2.29,0,0.0,0.0
2020-03-29,USA-39131,Pike,Ohio,0,0.14,0.51,0,0.0,0.0
2020-03-29,USA-39129,Pickaway,Ohio,0,0.57,0.98,0,0.0,0.0
2020-03-29,USA-39123,Ottawa,Ohio,0,0.14,0.35,0,0.0,0.0
2020-03-29,USA-39119,Muskingum,Ohio,0,0.29,0.33,0,0.0,0.0
2020-03-29,USA-39113,Montgomery,Ohio,5,2.86,0.54,0,0.0,0.0
2020-03-29,USA-39109,Miami,Ohio,5,4.29,4.01,1,0.71,0.67
2020-03-29,USA-39107,Mercer,Ohio,0,0.29,0.69,0,0.0,0.0
2020-03-29,USA-39103,Medina,Ohio,8,5.0,2.78,1,0.14,0.08
2020-03-29,USA-39101,Marion,Ohio,1,0.71,1.1,0,0.0,0.0
2020-03-29,USA-39099,Mahoning,Ohio,4,9.43,4.12,0,0.29,0.12
2020-03-29,USA-39097,Madison,Ohio,0,0.57,1.28,0,0.0,0.0
2020-03-29,USA-39095,Lucas,Ohio,27,12.71,2.97,0,0.14,0.03
2020-03-29,USA-39093,Lorain,Ohio,9,7.86,2.54,1,0.14,0.05
2020-03-29,USA-39091,Logan,Ohio,0,0.43,0.94,0,0.0,0.0
2020-03-29,USA-39089,Licking,Ohio,3,2.29,1.29,0,0.0,0.0
2020-03-29,USA-39087,Lawrence,Ohio,0,0.14,0.24,0,0.0,0.0
2020-03-29,USA-39085,Lake,Ohio,5,4.14,1.8,0,0.14,0.06
2020-03-29,USA-39083,Knox,Ohio,1,0.43,0.69,0,0.0,0.0
2020-03-29,USA-39081,Jefferson,Ohio,0,0.71,1.09,0,0.0,0.0
2020-03-29,USA-39077,Huron,Ohio,0,0.29,0.49,0,0.0,0.0
2020-03-29,USA-39071,Highland,Ohio,0,0.14,0.33,0,0.0,0.0
2020-03-29,USA-39063,Hancock,Ohio,0,0.29,0.38,0,0.0,0.0
2020-03-29,USA-39061,Hamilton,Ohio,14,9.43,1.15,0,0.0,0.0
2020-03-29,USA-39057,Greene,Ohio,0,0.29,0.17,0,0.0,0.0
2020-03-29,USA-39055,Geauga,Ohio,3,2.67,2.85,0,0.0,0.0
2020-03-29,USA-39053,Gallia,Ohio,0,0.0,0.0,0,0.14,0.48
2020-03-29,USA-39051,Fulton,Ohio,0,0.29,0.68,0,0.0,0.0
2020-03-29,USA-39049,Franklin,Ohio,25,30.43,2.31,0,0.29,0.02
2020-03-29,USA-39047,Fayette,Ohio,0,0.14,0.5,0,0.0,0.0
2020-03-29,USA-39045,Fairfield,Ohio,0,2.0,1.27,0,0.0,0.0
2020-03-29,USA-39043,Erie,Ohio,0,0.57,0.77,0,0.0,0.0
2020-03-29,USA-39041,Delaware,Ohio,5,3.57,1.71,0,0.0,0.0
2020-03-29,USA-39039,Defiance,Ohio,0,0.43,1.13,0,0.0,0.0
2020-03-29,USA-39037,Darke,Ohio,2,0.29,0.56,0,0.0,0.0
2020-03-29,USA-39035,Cuyahoga,Ohio,79,46.29,3.75,1,0.43,0.03
2020-03-29,USA-39033,Crawford,Ohio,0,0.29,0.69,0,0.0,0.0
2020-03-29,USA-39031,Coshocton,Ohio,0,0.29,0.78,0,0.0,0.0
2020-03-29,USA-39029,Columbiana,Ohio,2,1.29,1.26,0,0.14,0.14
2020-03-29,USA-39027,Clinton,Ohio,0,0.29,0.68,0,0.0,0.0
2020-03-29,USA-39025,Clermont,Ohio,0,0.43,0.21,0,0.0,0.0
2020-03-29,USA-39023,Clark,Ohio,5,0.86,0.64,0,0.0,0.0
2020-03-29,USA-39021,Champaign,Ohio,0,0.29,0.73,0,0.0,0.0
2020-03-29,USA-39019,Carroll,Ohio,0,0.43,1.59,0,0.0,0.0
2020-03-29,USA-39017,Butler,Ohio,2,1.43,0.37,0,0.0,0.0
2020-03-29,USA-39013,Belmont,Ohio,0,0.86,1.28,0,0.0,0.0
2020-03-29,USA-39011,Auglaize,Ohio,1,0.29,0.63,0,0.0,0.0
2020-03-29,USA-39009,Athens,Ohio,1,0.43,0.66,0,0.0,0.0
2020-03-29,USA-39007,Ashtabula,Ohio,0,0.57,0.59,0,0.0,0.0
2020-03-29,USA-39005,Ashland,Ohio,0,0.33,0.62,0,0.0,0.0
2020-03-29,USA-39003,Allen,Ohio,2,0.57,0.56,0,0.0,0.0
2020-03-30,USA-39175,Wyandot,Ohio,0,0.14,0.66,0,0.0,0.0
2020-03-30,USA-39173,Wood,Ohio,1,1.57,1.2,0,0.0,0.0
2020-03-30,USA-39169,Wayne,Ohio,3,1.0,0.86,0,0.0,0.0
2020-03-30,USA-39167,Washington,Ohio,0,0.29,0.48,0,0.0,0.0
2020-03-30,USA-39165,Warren,Ohio,0,2.14,0.91,0,0.0,0.0
2020-03-30,USA-39161,Van Wert,Ohio,0,0.14,0.51,0,0.0,0.0
2020-03-30,USA-39159,Union,Ohio,1,0.43,0.73,0,0.0,0.0
2020-03-30,USA-39157,Tuscarawas,Ohio,2,0.71,0.78,0,0.0,0.0
2020-03-30,USA-39155,Trumbull,Ohio,6,5.57,2.81,0,0.29,0.14
2020-03-30,USA-39153,Summit,Ohio,19,12.86,2.38,0,0.71,0.13
2020-03-30,USA-39151,Stark,Ohio,15,4.43,1.19,0,0.14,0.04
2020-03-30,USA-39149,Shelby,Ohio,1,0.57,1.18,0,0.0,0.0
2020-03-30,USA-39147,Seneca,Ohio,1,0.67,1.21,0,0.0,0.0
2020-03-30,USA-39143,Sandusky,Ohio,0,0.29,0.49,0,0.0,0.0
2020-03-30,USA-39141,Ross,Ohio,1,0.14,0.19,0,0.0,0.0
2020-03-30,USA-39139,Richland,Ohio,0,0.57,0.47,0,0.0,0.0
2020-03-30,USA-39135,Preble,Ohio,1,0.14,0.35,0,0.0,0.0
2020-03-30,USA-39133,Portage,Ohio,5,4.29,2.64,1,0.14,0.09
2020-03-30,USA-39131,Pike,Ohio,0,0.14,0.51,0,0.0,0.0
2020-03-30,USA-39129,Pickaway,Ohio,1,0.71,1.22,0,0.0,0.0
2020-03-30,USA-39123,Ottawa,Ohio,1,0.29,0.71,0,0.0,0.0
2020-03-30,USA-39119,Muskingum,Ohio,0,0.29,0.33,0,0.0,0.0
2020-03-30,USA-39113,Montgomery,Ohio,6,3.43,0.64,1,0.14,0.03
2020-03-30,USA-39109,Miami,Ohio,3,4.14,3.87,0,0.71,0.67
2020-03-30,USA-39107,Mercer,Ohio,0,0.29,0.69,0,0.0,0.0
2020-03-30,USA-39103,Medina,Ohio,3,4.71,2.62,0,0.14,0.08
2020-03-30,USA-39101,Marion,Ohio,1,0.57,0.88,0,0.0,0.0
2020-03-30,USA-39099,Mahoning,Ohio,33,13.43,5.87,2,0.57,0.25
2020-03-30,USA-39097,Madison,Ohio,1,0.57,1.28,0,0.0,0.0
2020-03-30,USA-39095,Lucas,Ohio,20,15.0,3.5,1,0.29,0.07
2020-03-30,USA-39093,Lorain,Ohio,4,7.71,2.49,1,0.29,0.09
2020-03-30,USA-39091,Logan,Ohio,0,0.29,0.63,0,0.0,0.0
2020-03-30,USA-39089,Licking,Ohio,4,2.86,1.62,0,0.0,0.0
2020-03-30,USA-39087,Lawrence,Ohio,0,0.14,0.24,0,0.0,0.0
2020-03-30,USA-39085,Lake,Ohio,8,5.0,2.17,0,0.14,0.06
2020-03-30,USA-39083,Knox,Ohio,0,0.29,0.46,0,0.0,0.0
2020-03-30,USA-39081,Jefferson,Ohio,2,1.0,1.53,0,0.0,0.0
2020-03-30,USA-39077,Huron,Ohio,0,0.29,0.49,1,0.14,0.25
2020-03-30,USA-39075,Holmes,Ohio,1,0.14,0.32,0,0.0,0.0
2020-03-30,USA-39071,Highland,Ohio,0,0.14,0.33,0,0.0,0.0
2020-03-30,USA-39063,Hancock,Ohio,0,0.29,0.38,0,0.0,0.0
2020-03-30,USA-39061,Hamilton,Ohio,16,10.71,1.31,0,0.0,0.0
